,sender,receiver,time
5346,Ike04,Ike13,6935.261670277778
5347,Ike18,Ike09,6935.4229575
5348,Ike02,Ike19,6935.6319675
5349,Ike19,Ike13,6936.9065269444445
5350,Ike13,Ike17,6937.564986944444
5351,Ike03,Ike15,6937.643395833334
5352,Ike07,Ike04,6937.798308333333
5353,Ike04,Ike07,6937.837915277778
5354,Ike07,Ike04,6937.879445833333
5355,Ike04,Ike07,6937.901966666666
5356,Ike07,Ike04,6938.095723611111
5357,Ike09,Ike18,6939.0120611111115
5358,Ike11,Ike17,6939.014745277777
5359,Ike19,Ike13,6939.114098611111
5360,Ike06,Ike16,6939.141914444444
5361,Ike07,Ike15,6939.4088786111115
5362,Ike18,Ike08,6939.562229722223
5363,Ike02,Ike17,6939.939989444444
5364,Ike17,Ike13,6940.674165
5365,Ike07,Ike13,6940.743130555556
5366,Ike17,Ike15,6942.266564166666
5367,Ike09,Ike18,6942.569333333333
5368,Ike15,Ike17,6942.625398611111
5369,Ike15,Ike07,6942.630911666667
5370,Ike09,Ike14,6942.722810833333
5371,Ike15,Ike13,6943.129998611111
5372,Ike21,Ike13,6943.548319166666
5373,Ike05,Ike13,6944.046519722222
5374,Ike06,Ike17,6944.1194025
5375,Ike13,Ike21,6951.530811388889
5376,Ike08,Ike18,6954.524488888889
5377,Ike09,Ike18,6954.5639475
5378,Ike18,Ike09,6954.574646388889
5379,Ike09,Ike18,6954.583334722222
5380,Ike09,Ike18,6954.612910277778
5381,Ike18,Ike09,6954.825619444445
5382,Ike09,Ike06,6954.832361388889
5383,Ike06,Ike09,6954.8498425
5384,Ike09,Ike06,6954.869844722222
5385,Ike18,Ike09,6954.8966025
5386,Ike09,Ike18,6954.912938888889
5387,Ike18,Ike09,6954.964998333333
5388,Ike12,Ike18,6955.002359166667
5389,Ike12,Ike15,6955.014009722222
5390,Ike04,Ike22,6955.4394975
5391,Ike22,Ike04,6955.58981
5392,Ike15,Ike12,6956.371749166667
5393,Ike12,Ike15,6956.641555555556
5394,Ike18,Ike15,6957.346071666667
5395,Ike15,Ike18,6957.395665833334
5396,Ike18,Ike15,6957.407927777777
5397,Ike15,Ike04,6957.4243425
5398,Ike04,Ike15,6957.479358333333
5399,Ike02,Ike13,6957.5187561111115
5400,Ike18,Ike09,6957.608042777778
5401,Ike09,Ike18,6957.623692222222
5402,Ike02,Ike05,6957.635240833333
5403,Ike18,Ike09,6957.657888055555
5404,Ike09,Ike18,6957.694674166667
5405,Ike18,Ike09,6957.702395
5406,Ike09,Ike18,6957.7071377777775
5407,Ike10,Ike15,6957.837547777778
5408,Ike18,Ike09,6957.851176944445
5409,Ike05,Ike15,6958.534428333333
5410,Ike11,Ike22,6959.381743333333
5411,Ike12,Ike17,6959.843108611111
5412,Ike06,Ike13,6961.975687222222
5413,Ike15,Ike13,6961.9868425
5414,Ike06,Ike13,6962.0516988888885
5415,Ike13,Ike02,6963.337978611111
5416,Ike15,Ike13,6963.755083055556
5417,Ike04,Ike15,6965.804169444445
5418,Ike15,Ike04,6966.156996111111
5419,Ike04,Ike15,6966.258023055556
5420,Ike05,Ike13,6969.839056944445
5421,Ike04,Ike15,6976.6690025
5422,Ike04,Ike13,6976.809577222222
5423,Ike18,Ike09,6979.142334166667
5424,Ike19,Ike13,6979.744050277778
5425,Ike05,Ike13,6979.819643333333
5426,Ike06,Ike19,6980.084550555555
5427,Ike04,Ike22,6980.535588611111
5428,Ike04,Ike14,6981.0564022222225
5429,Ike09,Ike01,6981.153511666666
5430,Ike14,Ike04,6981.183269444445
5431,Ike04,Ike14,6981.323018611111
5432,Ike03,Ike15,6981.376182777778
5433,Ike14,Ike04,6981.744884166666
5434,Ike14,Ike04,6981.884620277778
5435,Ike04,Ike14,6981.938635555555
5436,Ike03,Ike06,6981.952806944444
5437,Ike06,Ike03,6982.117850555555
5438,Ike16,Ike05,6985.609490555556
5439,Ike10,Ike15,6999.715023333333
5440,Ike10,Ike08,7000.173357777778
5441,Ike22,Ike11,7002.2462469444445
5442,Ike11,Ike22,7002.602036666667
5443,Ike22,Ike11,7002.693196666667
5444,Ike11,Ike22,7002.8991891666665
5445,Ike05,Ike16,7003.362309722223
5446,Ike22,Ike11,7003.858627222222
5447,Ike15,Ike03,7004.1049766666665
5448,Ike01,Ike09,7004.33848
5449,Ike11,Ike22,7004.383401111111
5450,Ike15,Ike04,7004.559711388889
5451,Ike15,Ike04,7005.2586036111115
5452,Ike06,Ike15,7005.377958611111
5453,Ike02,Ike15,7005.402643888889
5454,Ike15,Ike06,7005.4040583333335
5455,Ike15,Ike02,7005.423773888889
5456,Ike04,Ike15,7005.469165
5457,Ike15,Ike06,7005.524634722222
5458,Ike01,Ike15,7005.760771111111
5459,Ike19,Ike15,7005.837275277778
5460,Ike15,Ike01,7005.8924963888885
5461,Ike15,Ike19,7005.896725833333
5462,Ike09,Ike15,7006.004993055555
5463,Ike21,Ike15,7006.032293055556
5464,Ike15,Ike09,7006.049794444444
5465,Ike15,Ike21,7006.0523
5466,Ike06,Ike15,7006.397529166667
5467,Ike10,Ike15,7006.4628775
5468,Ike15,Ike10,7006.484566388889
5469,Ike15,Ike06,7006.500469722222
5470,Ike05,Ike15,7006.509751111111
5471,Ike15,Ike05,7006.520471944445
5472,Ike11,Ike15,7006.556674722222
5473,Ike15,Ike11,7006.583847222222
5474,Ike11,Ike15,7006.640216944445
5475,Ike15,Ike11,7006.650589722222
5476,Ike08,Ike10,7006.653965
5477,Ike10,Ike08,7006.692445833333
5478,Ike11,Ike15,7006.696501666666
5479,Ike08,Ike10,7006.7074694444445
5480,Ike15,Ike11,7006.790021944445
5481,Ike15,Ike08,7006.796370555556
5482,Ike11,Ike15,7006.943271666667
5483,Ike12,Ike15,7007.200568333334
5484,Ike13,Ike15,7007.517317222222
5485,Ike15,Ike13,7007.922929722222
5486,Ike15,Ike12,7008.747316388889
5487,Ike13,Ike15,7009.521883611111
5488,Ike13,Ike02,7009.993132222222
5489,Ike02,Ike13,7010.020873888889
5490,Ike13,Ike17,7010.202692222222
5491,Ike01,Ike19,7010.284584444445
5492,Ike19,Ike01,7010.383178888889
5493,Ike03,Ike15,7011.324469166667
5494,Ike09,Ike22,7011.339103333334
5495,Ike04,Ike09,7011.432571388889
5496,Ike22,Ike09,7012.216623055556
5497,Ike15,Ike13,7012.891571388889
5498,Ike15,Ike03,7013.012106944445
5499,Ike15,Ike13,7013.3863525
5500,Ike06,Ike09,7013.409995833334
5501,Ike22,Ike13,7013.876640833333
5502,Ike03,Ike15,7015.105508055555
5503,Ike15,Ike03,7015.280473888889
5504,Ike15,Ike06,7015.282598333333
5505,Ike22,Ike11,7015.348380277777
5506,Ike20,Ike15,7015.864643333333
5507,Ike15,Ike20,7015.874796388889
5508,Ike07,Ike15,7016.171688055556
5509,Ike15,Ike07,7016.199455555556
5510,Ike07,Ike09,7016.246789722222
5511,Ike18,Ike10,7025.964640555556
5512,Ike18,Ike10,7026.689098888889
5513,Ike10,Ike15,7027.387692777777
5514,Ike15,Ike10,7027.7676725
5515,Ike02,Ike13,7030.067075833334
5516,Ike08,Ike02,7030.569308055556
5517,Ike02,Ike08,7030.619708888888
5518,Ike22,Ike11,7031.5540458333335
5519,Ike18,Ike22,7031.621820833333
5520,Ike22,Ike18,7031.661366388889
5521,Ike18,Ike22,7031.6734825
5522,Ike22,Ike18,7031.771389722222
5523,Ike11,Ike06,7031.849166388889
5524,Ike17,Ike13,7036.029394722223
5525,Ike09,Ike13,7036.106577777778
5526,Ike13,Ike09,7036.8953669444445
5527,Ike13,Ike09,7036.905796944445
5528,Ike09,Ike13,7036.985578333333
5529,Ike09,Ike13,7037.1475075
5530,Ike09,Ike13,7037.152244722222
5531,Ike11,Ike17,7037.335410833333
5532,Ike03,Ike17,7038.249078611111
5533,Ike10,Ike12,7038.713424444444
5534,Ike12,Ike10,7039.071839444445
5535,Ike10,Ike12,7039.185994166667
5536,Ike02,Ike13,7039.565071944445
5537,Ike09,Ike22,7039.646051111111
5538,Ike16,Ike14,7049.991773611111
5539,Ike10,Ike18,7050.261484444444
5540,Ike18,Ike10,7050.699922777778
5541,Ike01,Ike18,7050.720158611111
5542,Ike18,Ike22,7051.444378333334
5543,Ike15,Ike13,7051.876026944445
5544,Ike15,Ike13,7052.333458055556
5545,Ike09,Ike18,7052.348846111111
5546,Ike18,Ike09,7052.447247777778
5547,Ike13,Ike11,7052.647960833333
5548,Ike22,Ike18,7052.720348055555
5549,Ike04,Ike20,7052.739784444444
5550,Ike11,Ike13,7052.780062777778
5551,Ike17,Ike13,7052.824736388889
5552,Ike04,Ike13,7053.637401944445
5553,Ike13,Ike11,7054.2017175
5554,Ike21,Ike13,7054.508294166667
5555,Ike15,Ike06,7055.4922236111115
5556,Ike15,Ike06,7055.6000955555555
5557,Ike15,Ike06,7055.649381944444
5558,Ike06,Ike04,7056.021192222222
5559,Ike04,Ike06,7056.059208333333
5560,Ike06,Ike04,7057.587597222222
5561,Ike13,Ike11,7058.350036666667
5562,Ike17,Ike14,7060.775094722222
5563,Ike14,Ike17,7060.8554325
5564,Ike17,Ike14,7060.873230833334
5565,Ike14,Ike17,7060.891024722222
5566,Ike17,Ike14,7060.916209166667
5567,Ike14,Ike17,7061.059189444444
5568,Ike04,Ike13,7061.193761388889
5569,Ike13,Ike04,7061.208430555555
5570,Ike10,Ike17,7061.226674444444
5571,Ike10,Ike08,7062.072112777778
5572,Ike08,Ike10,7062.095906944444
5573,Ike08,Ike10,7062.101388888889
5574,Ike10,Ike08,7062.119571944444
5575,Ike08,Ike10,7062.159283611111
5576,Ike16,Ike08,7062.180646111111
5577,Ike03,Ike17,7062.226040277777
5578,Ike03,Ike17,7062.2305469444445
5579,Ike10,Ike08,7062.275760833333
5580,Ike12,Ike17,7063.0455675
5581,Ike13,Ike17,7063.123290833333
5582,Ike13,Ike16,7063.1396375
5583,Ike16,Ike13,7063.151479166667
5584,Ike13,Ike17,7063.191497777778
5585,Ike13,Ike12,7063.2762475
5586,Ike11,Ike03,7072.297288055555
5587,Ike13,Ike17,7072.318112222222
5588,Ike09,Ike02,7074.333742222222
5589,Ike18,Ike06,7074.7460725
5590,Ike03,Ike11,7074.7841575
5591,Ike08,Ike18,7075.680900555555
5592,Ike15,Ike13,7076.4885980555555
5593,Ike12,Ike15,7076.623108333333
5594,Ike15,Ike01,7077.153946666666
5595,Ike08,Ike18,7077.360928888889
5596,Ike15,Ike10,7077.5946275
5597,Ike13,Ike11,7077.695809166667
5598,Ike07,Ike13,7079.040953611111
5599,Ike22,Ike13,7080.172045833333
5600,Ike01,Ike13,7084.5646525
5601,Ike18,Ike08,7098.762596111111
5602,Ike09,Ike18,7098.792594166666
5603,Ike09,Ike18,7098.825843333333
5604,Ike18,Ike09,7098.841890555555
5605,Ike09,Ike18,7098.856406388889
5606,Ike18,Ike09,7098.885549166666
5607,Ike09,Ike18,7098.916108333333
5608,Ike02,Ike18,7099.127506666667
5609,Ike08,Ike18,7099.388189444445
5610,Ike07,Ike18,7099.8258925
5611,Ike12,Ike03,7099.931385555556
5612,Ike15,Ike01,7100.027745
5613,Ike19,Ike13,7100.040453333333
5614,Ike18,Ike07,7100.410827222222
5615,Ike04,Ike13,7100.577568611111
5616,Ike13,Ike01,7100.722727777777
5617,Ike07,Ike18,7100.849709444445
5618,Ike18,Ike07,7100.897849444445
5619,Ike07,Ike18,7101.123418055556
5620,Ike03,Ike17,7101.300080555556
5621,Ike17,Ike03,7101.3401725
5622,Ike03,Ike17,7101.351006111111
5623,Ike17,Ike03,7101.375663055555
5624,Ike03,Ike12,7101.378324166667
5625,Ike03,Ike17,7101.404302222222
5626,Ike12,Ike03,7101.420935833334
5627,Ike03,Ike13,7101.444876944444
5628,Ike17,Ike03,7101.470853888889
5629,Ike03,Ike12,7101.494436111111
5630,Ike03,Ike12,7101.5583875
5631,Ike03,Ike17,7101.626843055556
5632,Ike17,Ike03,7101.647750555556
5633,Ike15,Ike13,7101.734416388889
5634,Ike13,Ike03,7101.817900277778
5635,Ike17,Ike03,7101.900134166666
5636,Ike12,Ike03,7101.915
5637,Ike03,Ike12,7102.2507575
5638,Ike03,Ike17,7102.2856833333335
5639,Ike11,Ike15,7102.308718055556
5640,Ike17,Ike13,7102.338748333334
5641,Ike15,Ike11,7102.354328611111
5642,Ike17,Ike03,7102.40493
5643,Ike03,Ike17,7102.8720883333335
5644,Ike03,Ike15,7103.383643055556
5645,Ike16,Ike01,7103.43547
5646,Ike15,Ike03,7103.817734166667
5647,Ike03,Ike15,7103.839118055555
5648,Ike10,Ike13,7103.897316388889
5649,Ike03,Ike15,7103.961385833333
5650,Ike15,Ike03,7104.109135277778
5651,Ike15,Ike13,7104.215898333333
5652,Ike13,Ike10,7104.256104444445
5653,Ike15,Ike13,7104.277021388889
5654,Ike18,Ike12,7105.497875
5655,Ike19,Ike01,7106.702028055555
5656,Ike12,Ike18,7106.706543611112
5657,Ike08,Ike09,7106.983150555556
5658,Ike04,Ike13,7106.9978425
5659,Ike02,Ike09,7107.0036994444445
5660,Ike15,Ike13,7107.321744166667
5661,Ike09,Ike02,7107.503405277777
5662,Ike15,Ike09,7107.615366666667
5663,Ike22,Ike09,7107.738887222222
5664,Ike09,Ike22,7108.655915555555
5665,Ike22,Ike09,7109.380790277778
5666,Ike22,Ike09,7109.414281666666
5667,Ike09,Ike22,7109.488065
5668,Ike22,Ike09,7109.704408888889
5669,Ike09,Ike22,7109.9353855555555
5670,Ike03,Ike09,7121.104408888889
5671,Ike08,Ike18,7121.343555555555
5672,Ike18,Ike08,7121.373693333333
5673,Ike08,Ike18,7121.380998611111
5674,Ike18,Ike08,7121.390874722222
5675,Ike08,Ike18,7121.3987611111115
5676,Ike15,Ike13,7121.412875
5677,Ike18,Ike08,7121.416770555556
5678,Ike08,Ike18,7121.422139166667
5679,Ike06,Ike04,7127.921835555556
5680,Ike08,Ike04,7128.159555555556
5681,Ike09,Ike18,7134.8316163888885
5682,Ike18,Ike09,7134.8552758333335
5683,Ike09,Ike18,7134.890188055556
5684,Ike18,Ike09,7134.9135633333335
5685,Ike04,Ike06,7174.7255747222225
5686,Ike06,Ike04,7174.768094166667
5687,Ike09,Ike13,7202.486409722223
5688,Ike09,Ike18,7202.4948975
5689,Ike18,Ike09,7204.540143055556
5690,Ike09,Ike18,7221.901737222222
5691,Ike18,Ike09,7223.214040277778
5692,Ike18,Ike09,7224.344438611111
5693,Ike09,Ike18,7224.741815277778
5694,Ike18,Ike09,7224.8581419444445
5695,Ike09,Ike18,7224.8733555555555
5696,Ike09,Ike22,7225.898673333333
5697,Ike09,Ike02,7226.778061666667
5698,Ike18,Ike02,7227.846760833333
5699,Ike02,Ike09,7228.172098055556
5700,Ike02,Ike18,7228.181653333333
5701,Ike18,Ike07,7228.307291388889
5702,Ike07,Ike18,7242.327807222222
5703,Ike18,Ike09,7242.655817222222
5704,Ike08,Ike02,7251.308463888889
5705,Ike14,Ike02,7251.314785833333
5706,Ike02,Ike08,7251.327340277778
5707,Ike02,Ike14,7251.354784722223
5708,Ike18,Ike02,7252.061795555555
5709,Ike02,Ike18,7252.229953888889
5710,Ike04,Ike02,7254.839741111111
5711,Ike02,Ike04,7265.097798055555
5712,Ike03,Ike02,7266.532111388889
5713,Ike02,Ike03,7266.761682777777
5714,Ike14,Ike02,7271.641631944444
5715,Ike02,Ike14,7271.669790277778
5716,Ike14,Ike02,7271.687258333333
5717,Ike02,Ike14,7271.714303333333
5718,Ike14,Ike02,7272.277374166667
5719,Ike02,Ike14,7272.321591111111
5720,Ike08,Ike18,7272.348071666666
5721,Ike18,Ike08,7272.388643611112
5722,Ike08,Ike18,7272.422997777778
5723,Ike03,Ike12,7288.566189444445
5724,Ike03,Ike12,7289.444381666666
5725,Ike20,Ike02,7292.054950277778
5726,Ike02,Ike20,7293.040270277777
5727,Ike18,Ike02,7315.037101944445
5728,Ike02,Ike18,7315.304895
5729,Ike09,Ike02,7320.124529166666
5730,Ike02,Ike09,7320.776053888889
5731,Ike20,Ike02,7323.056183611111
5732,Ike02,Ike20,7323.23766
5733,Ike02,Ike20,7323.412248333333
5734,Ike20,Ike02,7323.504623333333
5735,Ike20,Ike02,7323.557648055556
5736,Ike13,Ike17,7339.511094166666
5737,Ike12,Ike05,7340.471150555555
5738,Ike17,Ike13,7341.012862222222
5739,Ike11,Ike13,7342.387764166667
5740,Ike14,Ike11,7342.396229722222
5741,Ike11,Ike14,7342.507493888889
5742,Ike01,Ike12,7342.771701388889
5743,Ike11,Ike13,7343.620424722222
5744,Ike09,Ike11,7343.644053888889
5745,Ike08,Ike13,7348.226808055556
5746,Ike18,Ike13,7348.303646111111
5747,Ike14,Ike13,7348.336314166667
5748,Ike13,Ike20,7349.051526666667
5749,Ike22,Ike11,7349.074021944444
5750,Ike19,Ike08,7351.078027222222
5751,Ike09,Ike08,7351.392252777778
5752,Ike09,Ike08,7351.580062777778
5753,Ike07,Ike08,7361.349602777777
5754,Ike07,Ike19,7361.360611944445
5755,Ike08,Ike19,7361.514953055555
5756,Ike18,Ike08,7361.731281388889
5757,Ike09,Ike08,7361.742554166667
5758,Ike08,Ike18,7361.7439625
5759,Ike18,Ike08,7361.753815277778
5760,Ike18,Ike08,7361.900858611111
5761,Ike18,Ike09,7362.060866666667
5762,Ike08,Ike18,7362.103654722222
5763,Ike18,Ike08,7362.1123925
5764,Ike20,Ike13,7362.437003055556
5765,Ike13,Ike20,7362.465541944444
5766,Ike09,Ike22,7362.80083
5767,Ike09,Ike18,7362.827016111111
5768,Ike09,Ike02,7363.364456666666
5769,Ike02,Ike09,7363.767545277778
5770,Ike09,Ike02,7363.777971388889
5771,Ike06,Ike13,7364.948071944445
5772,Ike03,Ike12,7364.99395
5773,Ike08,Ike18,7366.041276111111
5774,Ike02,Ike09,7366.817563611111
5775,Ike11,Ike07,7367.242356388889
5776,Ike06,Ike17,7367.593293333333
5777,Ike02,Ike17,7367.684334166666
5778,Ike11,Ike13,7367.761436388889
5779,Ike11,Ike16,7367.769416666667
5780,Ike13,Ike18,7368.060050277778
5781,Ike18,Ike13,7368.069670277778
5782,Ike13,Ike18,7368.109023611111
5783,Ike22,Ike17,7368.137488888889
5784,Ike13,Ike18,7368.208756388889
5785,Ike18,Ike13,7368.2189055555555
5786,Ike13,Ike18,7368.312458611111
5787,Ike18,Ike13,7368.3228219444445
5788,Ike11,Ike13,7368.667029166667
5789,Ike11,Ike13,7368.683928888889
5790,Ike13,Ike22,7369.710121388889
5791,Ike09,Ike08,7370.107188333333
5792,Ike08,Ike09,7370.393653888889
5793,Ike09,Ike08,7370.405471111111
5794,Ike08,Ike09,7370.4454655555555
5795,Ike09,Ike08,7370.481245
5796,Ike08,Ike09,7370.584055555556
5797,Ike09,Ike08,7370.590252222222
5798,Ike08,Ike09,7370.623203055556
5799,Ike03,Ike17,7375.164131944444
5800,Ike11,Ike07,7383.727677777778
5801,Ike09,Ike18,7385.0695516666665
5802,Ike22,Ike14,7385.071987222223
5803,Ike07,Ike11,7385.2926475
5804,Ike14,Ike22,7385.479474444444
5805,Ike01,Ike17,7385.5121266666665
5806,Ike12,Ike22,7385.644998888889
5807,Ike08,Ike13,7387.338403055555
5808,Ike18,Ike13,7387.36783
5809,Ike03,Ike06,7388.441989722222
5810,Ike04,Ike22,7388.71184
5811,Ike18,Ike13,7388.714673055556
5812,Ike08,Ike03,7388.778588611111
5813,Ike18,Ike05,7388.831694722222
5814,Ike14,Ike13,7388.859733055556
5815,Ike15,Ike13,7388.888557777777
5816,Ike10,Ike02,7388.9219672222225
5817,Ike08,Ike13,7388.972119166667
5818,Ike18,Ike22,7389.279982222222
5819,Ike22,Ike18,7389.291523888889
5820,Ike18,Ike22,7389.299131666667
5821,Ike22,Ike11,7389.3230836111115
5822,Ike05,Ike18,7389.330109444444
5823,Ike11,Ike22,7389.4151775
5824,Ike22,Ike11,7389.436862222222
5825,Ike11,Ike22,7389.456019722223
5826,Ike22,Ike11,7389.4712361111115
5827,Ike15,Ike11,7389.493776944444
5828,Ike15,Ike08,7389.969232222223
5829,Ike22,Ike11,7390.089506111111
5830,Ike22,Ike11,7390.093733888889
5831,Ike22,Ike11,7390.496546944444
5832,Ike11,Ike17,7390.5120238888885
5833,Ike11,Ike22,7390.529225833333
5834,Ike18,Ike22,7390.539349444444
5835,Ike15,Ike11,7390.548653333333
5836,Ike11,Ike15,7390.584415277778
5837,Ike22,Ike18,7390.608356388889
5838,Ike22,Ike11,7390.614004166667
5839,Ike22,Ike18,7390.663574722223
5840,Ike11,Ike22,7390.670628888889
5841,Ike22,Ike11,7390.681029166667
5842,Ike05,Ike11,7390.7047175
5843,Ike11,Ike22,7390.723583333333
5844,Ike22,Ike11,7390.733140833333
5845,Ike15,Ike05,7390.7370972222225
5846,Ike05,Ike15,7390.824985277778
5847,Ike18,Ike22,7390.935686666667
5848,Ike18,Ike22,7391.050518055556
5849,Ike18,Ike22,7391.253133333334
5850,Ike18,Ike22,7391.316006944445
5851,Ike18,Ike22,7391.417134722222
5852,Ike11,Ike22,7391.785003888889
5853,Ike22,Ike11,7391.8508833333335
5854,Ike11,Ike17,7394.397281944444
5855,Ike11,Ike07,7394.456182777778
5856,Ike02,Ike17,7395.205992777778
5857,Ike13,Ike17,7395.244873333333
5858,Ike13,Ike18,7395.2986855555555
5859,Ike18,Ike13,7395.307094722222
5860,Ike13,Ike11,7395.345428611111
5861,Ike18,Ike09,7395.431084444444
5862,Ike11,Ike13,7395.453855277778
5863,Ike03,Ike17,7396.063464166667
5864,Ike09,Ike03,7396.0833725
5865,Ike02,Ike17,7396.09606
5866,Ike13,Ike03,7397.594238611111
5867,Ike13,Ike11,7398.0300355555555
5868,Ike03,Ike13,7398.289130555556
5869,Ike13,Ike03,7398.323798055556
5870,Ike13,Ike03,7398.386329166667
5871,Ike15,Ike13,7399.149091388889
5872,Ike17,Ike11,7406.886679166667
5873,Ike16,Ike13,7407.70231
5874,Ike17,Ike02,7411.4322086111115
5875,Ike17,Ike05,7411.548266111111
5876,Ike13,Ike16,7412.82929
5877,Ike06,Ike17,7413.714217777778
5878,Ike15,Ike17,7414.484056111111
5879,Ike18,Ike13,7414.877119444444
5880,Ike22,Ike17,7415.4046125
5881,Ike12,Ike02,7416.462385277778
5882,Ike01,Ike17,7416.991667777777
5883,Ike13,Ike08,7417.013866944444
5884,Ike17,Ike11,7417.076151388889
5885,Ike11,Ike17,7417.3632025
5886,Ike11,Ike17,7417.398709166667
5887,Ike17,Ike11,7417.401744444444
5888,Ike17,Ike11,7417.426242777778
5889,Ike11,Ike17,7417.450816111111
5890,Ike17,Ike11,7417.489898055555
5891,Ike17,Ike11,7417.5310033333335
5892,Ike11,Ike17,7417.615306666667
5893,Ike17,Ike11,7417.631868333333
5894,Ike17,Ike11,7417.749328055555
5895,Ike11,Ike17,7417.784572777778
5896,Ike17,Ike11,7417.980876944444
5897,Ike11,Ike17,7418.078680555555
5898,Ike17,Ike11,7418.160553611111
5899,Ike11,Ike17,7418.198954444444
5900,Ike17,Ike11,7418.219142777778
5901,Ike11,Ike17,7418.260636111111
5902,Ike17,Ike11,7418.312143333334
5903,Ike17,Ike21,7418.415584444444
5904,Ike12,Ike08,7419.025124722222
5905,Ike14,Ike21,7420.285043611111
5906,Ike05,Ike17,7420.827648888889
5907,Ike09,Ike18,7433.280660833333
5908,Ike18,Ike09,7433.334747222222
5909,Ike09,Ike18,7433.376158611111
5910,Ike17,Ike11,7434.003598611112
5911,Ike12,Ike13,7436.7491425
5912,Ike12,Ike14,7437.468486388889
5913,Ike16,Ike08,7438.09846
5914,Ike13,Ike17,7438.192754722222
5915,Ike19,Ike08,7438.2492088888885
5916,Ike13,Ike17,7438.363108333333
5917,Ike13,Ike11,7438.419298055555
5918,Ike13,Ike12,7438.431551666667
5919,Ike11,Ike07,7438.6409625
5920,Ike09,Ike08,7438.685714722223
5921,Ike08,Ike09,7438.788816388889
5922,Ike04,Ike10,7438.851159444444
5923,Ike10,Ike04,7438.895849444444
5924,Ike04,Ike10,7439.157524722223
5925,Ike13,Ike07,7439.715550555556
5926,Ike13,Ike17,7439.851060833334
5927,Ike02,Ike17,7440.262568055556
5928,Ike14,Ike11,7440.354491111111
5929,Ike11,Ike14,7440.618309722222
5930,Ike12,Ike13,7440.6615225
5931,Ike13,Ike17,7440.835419166667
5932,Ike07,Ike13,7440.868161388888
5933,Ike13,Ike07,7440.874106666667
5934,Ike11,Ike16,7441.287701111111
5935,Ike18,Ike14,7441.340227777778
5936,Ike14,Ike18,7442.2872380555555
5937,Ike17,Ike03,7443.0292969444445
5938,Ike17,Ike02,7443.045736944445
5939,Ike17,Ike13,7443.055470833333
5940,Ike03,Ike17,7443.49563
5941,Ike13,Ike03,7443.508226944445
5942,Ike17,Ike03,7443.530946111111
5943,Ike07,Ike08,7443.566058888889
5944,Ike03,Ike17,7443.6316566666665
5945,Ike17,Ike03,7443.647117222222
5946,Ike17,Ike13,7444.1137733333335
5947,Ike13,Ike17,7444.121638611111
5948,Ike03,Ike17,7444.1354925
5949,Ike03,Ike13,7444.153026388889
5950,Ike17,Ike13,7444.214946944445
5951,Ike11,Ike08,7444.993082777778
5952,Ike18,Ike08,7445.289541944445
5953,Ike14,Ike13,7445.498350555556
5954,Ike13,Ike14,7446.066385
5955,Ike13,Ike17,7446.097663611111
5956,Ike14,Ike13,7446.17885
5957,Ike13,Ike11,7446.1920325
5958,Ike13,Ike11,7446.6044375
5959,Ike13,Ike12,7446.647556666667
5960,Ike13,Ike17,7446.936790833333
5961,Ike17,Ike13,7457.372744722222
5962,Ike17,Ike13,7457.4252752777775
5963,Ike13,Ike11,7457.687151666667
5964,Ike12,Ike11,7459.283555277778
5965,Ike15,Ike13,7459.750238888889
5966,Ike09,Ike18,7459.761559166666
5967,Ike09,Ike15,7459.795358888889
5968,Ike18,Ike09,7460.423075555555
5969,Ike01,Ike13,7462.626386111111
5970,Ike13,Ike17,7462.980664722222
5971,Ike13,Ike01,7464.595811666667
5972,Ike19,Ike15,7465.8648627777775
5973,Ike19,Ike04,7466.669077777778
5974,Ike10,Ike17,7469.33802
5975,Ike19,Ike11,7469.400998055556
5976,Ike02,Ike10,7470.003794444445
5977,Ike10,Ike02,7470.8851475
5978,Ike02,Ike05,7481.573090555556
5979,Ike16,Ike13,7482.222825277778
5980,Ike16,Ike13,7482.237858055556
5981,Ike13,Ike16,7482.581465555556
5982,Ike02,Ike15,7482.922780555556
5983,Ike11,Ike19,7483.5867661111115
5984,Ike14,Ike15,7483.6298844444445
5985,Ike17,Ike13,7484.773293333334
5986,Ike01,Ike13,7486.236775833333
5987,Ike09,Ike18,7486.452804444444
5988,Ike18,Ike09,7486.596878055556
5989,Ike01,Ike10,7487.465081944444
5990,Ike09,Ike18,7487.6633275
5991,Ike18,Ike09,7488.244388055556
5992,Ike13,Ike04,7488.6187969444445
5993,Ike16,Ike04,7488.684788611111
5994,Ike16,Ike20,7488.732999166667
5995,Ike13,Ike15,7488.984089722222
5996,Ike01,Ike10,7489.5447302777775
5997,Ike13,Ike04,7490.895542777777
5998,Ike18,Ike09,7505.936595
5999,Ike09,Ike18,7505.9523594444445
6000,Ike18,Ike09,7505.960949166667
6001,Ike09,Ike18,7506.013450277777
6002,Ike03,Ike10,7506.582711944445
6003,Ike16,Ike11,7508.048404166667
6004,Ike16,Ike07,7511.1180116666665
6005,Ike07,Ike16,7511.255070833334
6006,Ike13,Ike04,7511.262145277778
6007,Ike04,Ike13,7511.338208055556
6008,Ike17,Ike13,7511.9801402777775
6009,Ike16,Ike07,7512.182545555555
6010,Ike04,Ike13,7512.203432777777
6011,Ike19,Ike04,7512.341694722222
6012,Ike17,Ike06,7512.959011388889
6013,Ike17,Ike06,7513.023800833334
